geneId,diseaseId,score,ei,el,yearInitial,yearFinal,g_source
9992,C1862394,0.70,1.00,strong,2001,2005,ALL
9992,C3150953,0.71,1.00,strong,1999,2009,ALL
9997,C0268237,0.60,1.00,NULL,1999,2019,ALL
9997,C1837148,0.70,1.00,strong,2013,2016,ALL
9997,C1858424,0.70,1.00,NULL,1999,2016,ALL
10000,C4014738,0.60,1.00,NULL,2012,2014,ALL
10002,C0339541,0.65,1.00,NULL,2000,2017,ALL
10002,C1849394,1.00,0.97,NULL,2000,2019,ALL
10002,C1970163,0.70,1.00,limited,2000,2016,ALL
10013,C3275476,0.70,1.00,limited,2010,2016,ALL
10020,C0342853,0.76,1.00,strong,1989,2017,ALL
10020,C1853926,0.80,1.00,NULL,2001,2019,ALL
10021,C1834144,0.70,1.00,NULL,2004,2016,ALL
10021,C2751083,0.60,1.00,NULL,2005,2016,ALL
10058,C1836705,0.70,1.00,NULL,2013,2018,ALL
10058,C3281027,0.70,1.00,NULL,2012,2018,ALL
10058,C3809394,0.70,1.00,strong,2012,2018,ALL
10059,C1853139,0.70,1.00,strong,2007,2017,ALL
10059,C3280660,0.70,1.00,strong,2007,2018,ALL
10060,C0042514,0.60,1.00,limited,2004,2005,ALL
10060,C0795905,0.80,0.95,definitive,1996,2020,ALL
10060,C1837839,0.70,1.00,NULL,2004,2017,ALL
10060,C3279695,0.70,1.00,NULL,2004,2017,ALL
10083,C1848604,0.68,1.00,NULL,1995,2018,ALL
10083,C1865870,0.80,1.00,NULL,1998,2017,ALL
10084,C0796135,0.80,1.00,definitive,1994,2019,ALL
10111,C2751318,0.70,1.00,limited,2003,2017,ALL
10117,C0002452,0.70,1.00,NULL,1997,2019,ALL
10117,C0399368,0.91,1.00,strong,2001,2017,ALL
10117,C2673923,0.70,1.00,strong,2003,2017,ALL
10128,C1857355,0.79,1.00,NULL,2003,2019,ALL
10133,C0002736,0.70,0.95,NULL,2010,2020,ALL
10133,C0339573,0.80,0.91,NULL,1998,2019,ALL
10133,C3150692,0.60,1.00,NULL,2010,2017,ALL
10134,C3806634,0.60,1.00,NULL,2013,2013,ALL
10135,C0009402,0.57,1.00,NULL,2013,2019,ALL
10155,C0027708,0.62,1.00,strong,2018,2019,ALL
10159,C1845543,0.70,1.00,NULL,2002,2013,ALL
10159,C3806722,0.71,1.00,NULL,2013,2013,ALL
10165,C1853942,0.80,1.00,NULL,2002,2020,ALL
10165,C1863844,0.70,0.98,NULL,1999,2020,ALL
10194,C1842937,0.66,1.00,limited,1989,2014,ALL
10216,C1859690,0.80,1.00,strong,1999,2017,ALL
10232,C0025500,0.60,0.98,NULL,1997,2019,ALL
10269,C0033300,0.80,0.97,NULL,2002,2019,ALL
10269,C0406585,0.70,1.00,NULL,2005,2009,ALL
10269,C1837756,0.71,1.00,NULL,2003,2016,ALL
10273,C4014261,0.94,1.00,NULL,2003,2019,ALL
10280,C1854023,0.70,1.00,NULL,2015,2016,ALL
10280,C3280587,0.71,1.00,NULL,2011,2016,ALL
10312,C1850127,0.90,1.00,strong,1985,2015,ALL
10318,C0024141,0.70,0.93,NULL,2009,2019,ALL
10320,C0023452,0.60,0.98,moderate,1999,2020,ALL
10320,C1961102,0.70,1.00,NULL,2002,2019,ALL
10320,C4225173,0.70,1.00,NULL,2012,2016,ALL
10342,C1858338,0.70,1.00,NULL,2012,2017,ALL
10342,C3714897,0.70,1.00,NULL,2012,2019,ALL
10370,C0039685,0.61,1.00,NULL,2002,2018,ALL
10371,C3554021,0.60,1.00,limited,2012,2014,ALL
10381,C2748801,0.90,1.00,NULL,2010,2017,ALL
10381,C3808397,0.70,1.00,NULL,2010,2018,ALL
10397,C1832334,0.97,1.00,NULL,2000,2018,ALL
10413,C3805432,0.60,1.00,NULL,2014,2017,ALL
10456,C0340970,0.60,1.00,strong,2007,2019,ALL
10456,C1853118,0.80,1.00,NULL,2007,2019,ALL
10457,C0006142,0.58,1.00,NULL,2007,2019,ALL
10457,C4554421,0.60,1.00,strong,2018,2018,ALL
10461,C0035334,0.70,1.00,strong,2000,2019,ALL
10461,C3151228,0.70,1.00,NULL,2000,2000,ALL
10479,C2678194,0.80,1.00,definitive,2008,2020,ALL
10481,C0376358,0.60,0.98,NULL,2004,2019,ALL
10481,C2931456,0.60,1.00,NULL,2012,2017,ALL
10491,C0029434,0.60,1.00,NULL,2006,2018,ALL
10491,C1853162,0.92,1.00,strong,2006,2012,ALL
10516,C0010495,0.70,1.00,limited,2002,2018,ALL
10516,C0268351,0.70,1.00,strong,2002,2013,ALL
10518,C1836199,0.92,1.00,NULL,1999,2017,ALL
10518,C3553944,0.72,1.00,NULL,1999,2017,ALL
10555,C0023787,0.70,1.00,strong,2002,2016,ALL
10555,C1720862,0.93,0.86,NULL,2002,2019,ALL
10558,C0020071,0.80,1.00,NULL,1996,2019,ALL
10559,C1970344,0.61,1.00,NULL,2015,2018,ALL
10560,C0342287,1.00,1.00,NULL,1997,2019,ALL
10577,C1843366,0.78,1.00,NULL,2000,2018,ALL
10599,C0220991,0.73,1.00,limited,2007,2015,ALL
10653,C0267663,0.75,1.00,NULL,2007,2018,ALL
10661,C0002876,0.56,1.00,strong,2010,2020,ALL
10661,C3150926,0.78,1.00,NULL,2010,2020,ALL
10664,C3809686,0.70,1.00,moderate,2011,2017,ALL
10682,C0008445,0.60,1.00,NULL,1990,2017,ALL
10682,C0282102,1.00,1.00,strong,1983,2019,ALL
10682,C4085243,0.73,1.00,NULL,2003,2019,ALL
10683,C0265343,0.87,1.00,NULL,2000,2019,ALL
10686,C0268448,0.90,1.00,NULL,1999,2016,ALL
10686,C3151482,0.60,1.00,NULL,2000,2010,ALL
10735,C0005684,0.56,1.00,NULL,2013,2018,ALL
10735,C0005695,0.57,1.00,NULL,2013,2018,ALL
10743,C0795864,1.00,0.98,definitive,2001,2019,ALL
10743,C2931246,0.78,1.00,NULL,2007,2019,ALL
10747,C3151085,0.71,0.88,limited,2003,2020,ALL
10758,C3714992,0.70,1.00,limited,2013,2013,ALL
10801,C1510479,0.61,1.00,strong,2007,2017,ALL
10801,C1834304,0.80,0.94,NULL,2005,2019,ALL
10804,C0162361,1.00,1.00,definitive,1998,2019,ALL
10804,C2673759,0.80,1.00,moderate,1998,2016,ALL
10804,C2675235,0.60,1.00,moderate,1998,1998,ALL
10804,C2675237,0.70,1.00,moderate,1998,2016,ALL
10846,C4310791,0.70,1.00,strong,2016,2016,ALL
10846,C4310792,0.70,1.00,strong,2016,2016,ALL
10861,C1833683,0.70,1.00,NULL,2010,2016,ALL
10891,C0011860,0.60,0.93,NULL,2001,2020,ALL
10891,C0018801,0.60,1.00,NULL,2004,2019,ALL
10891,C0018802,0.60,1.00,NULL,2004,2019,ALL
10892,C3809583,0.70,1.00,strong,2013,2015,ALL
10908,C0023138,0.70,1.00,NULL,2015,2015,ALL
10908,C1848745,0.72,1.00,NULL,2013,2015,ALL
10908,C1859093,0.75,0.88,NULL,2013,2018,ALL
10908,C2677586,0.74,1.00,NULL,2008,2018,ALL
10911,C0020538,0.58,1.00,NULL,2003,2017,ALL
10913,C0406702,0.59,1.00,NULL,2005,2019,ALL
10913,C3887494,0.70,0.95,NULL,1999,2019,ALL
10913,C3888065,0.70,0.93,strong,1999,2019,ALL
10984,C0004903,0.60,0.98,NULL,1999,2018,ALL
11005,C0265962,1.00,0.98,strong,2000,2019,ALL
11093,C0034155,0.70,0.98,strong,1997,2020,ALL
11093,C1268935,0.80,0.99,NULL,2001,2020,ALL
11113,C4310723,0.70,1.00,strong,2016,2016,ALL
11132,C0011860,0.70,0.93,NULL,2000,2019,ALL
11136,C0010691,1.00,1.00,definitive,1999,2018,ALL
11151,C3809383,0.70,1.00,strong,2009,2014,ALL
11152,C2931845,0.60,1.00,strong,2012,2020,ALL
11152,C3550973,0.80,1.00,strong,2012,2020,ALL
11200,C0006142,0.80,0.96,NULL,2001,2019,ALL
11200,C0009402,0.70,0.89,limited,2003,2019,ALL
11200,C0029463,0.74,1.00,NULL,2002,2019,ALL
11200,C0085390,0.70,0.96,NULL,1999,2017,ALL
11200,C0376358,0.80,0.96,NULL,2003,2019,ALL
11200,C0678222,0.70,0.95,NULL,2001,2019,ALL
11200,C1836482,0.70,1.00,NULL,2001,2018,ALL
11235,C1864040,0.90,1.00,strong,2005,2019,ALL
11277,C0024141,0.80,0.97,strong,2007,2020,ALL
11277,C0024145,0.79,1.00,strong,2006,2017,ALL
11277,C0393591,0.90,0.98,strong,2000,2020,ALL
11277,C0796126,0.90,1.00,NULL,2004,2017,ALL
11277,C1860518,0.71,1.00,NULL,2006,2017,ALL
11315,C0030567,0.60,0.97,NULL,2003,2020,ALL
11315,C0242422,0.60,1.00,NULL,2001,2019,ALL
11315,C1853445,0.97,1.00,NULL,2003,2017,ALL
22858,C2675227,0.90,1.00,NULL,2009,2018,ALL
22861,C1847835,0.70,1.00,NULL,2001,2017,ALL
22861,C3808876,0.71,1.00,NULL,2013,2016,ALL
22861,C4479278,0.72,1.00,moderate,2017,2018,ALL
22926,C0152200,0.76,1.00,strong,2015,2019,ALL
22926,C4225297,0.70,1.00,strong,2015,2015,ALL
22930,C1838625,0.80,0.93,NULL,2005,2017,ALL
22953,C1842371,0.60,1.00,strong,1995,2014,ALL
22978,C3888209,0.71,1.00,NULL,2009,2017,ALL
23028,C4225229,0.70,1.00,NULL,2012,2016,ALL
23064,C1853761,0.80,1.00,NULL,2004,2019,ALL
23064,C1865409,0.77,1.00,NULL,2004,2018,ALL
23095,C0031511,0.63,1.00,limited,2008,2014,ALL
23095,C1861678,0.90,1.00,limited,2001,2015,ALL
23152,C4539848,0.60,1.00,strong,2010,2017,ALL
23175,C1849386,0.70,1.00,definitive,2008,2019,ALL
23209,C1858854,1.00,0.96,strong,2001,2019,ALL
23218,C0272302,1.00,0.92,definitive,2010,2019,ALL
23218,C2717750,0.60,1.00,definitive,2011,2016,ALL
23236,C3150988,0.60,1.00,NULL,2010,2010,ALL
23261,C3553661,0.70,1.00,NULL,2012,2015,ALL
23314,C0008925,0.89,1.00,strong,2005,2019,ALL
23314,C1837218,0.90,1.00,strong,2003,2019,ALL
23314,C2676739,0.70,1.00,strong,2005,2017,ALL
23327,C0008925,0.62,1.00,strong,2016,2019,ALL
23327,C1868720,0.64,1.00,NULL,2016,2019,ALL
23327,C4310669,0.61,1.00,NULL,2013,2018,ALL
23345,C0410189,0.77,1.00,limited,2007,2019,ALL
23345,C1853116,0.70,1.00,NULL,2007,2017,ALL
23345,C2751807,0.60,1.00,NULL,2007,2013,ALL
23385,C4551962,0.60,1.00,NULL,2010,2012,ALL
23394,C4014538,0.77,1.00,strong,2014,2018,ALL
23400,C0030567,0.60,0.95,strong,2007,2019,ALL
23400,C1847640,1.00,0.98,NULL,1991,2019,ALL
23400,C4310662,0.71,1.00,NULL,2006,2018,ALL
23405,C0027708,0.67,1.00,NULL,2010,2018,ALL
23405,C0302859,0.61,1.00,strong,2003,2017,ALL
23405,C1266144,0.80,0.98,definitive,2006,2019,ALL
23405,C1867234,0.60,1.00,limited,2019,2019,ALL
23410,C0028754,0.60,1.00,NULL,2011,2020,ALL
23411,C0004153,0.60,0.96,NULL,2008,2020,ALL
23411,C0011860,0.60,1.00,NULL,2008,2020,ALL
23411,C0015695,0.60,1.00,NULL,2010,2020,ALL
23411,C0028754,0.60,1.00,NULL,2008,2020,ALL
23411,C0524620,0.60,1.00,NULL,2009,2019,ALL
23414,C0039685,1.00,0.93,limited,2000,2018,ALL
23414,C1857781,0.60,1.00,limited,2005,2005,ALL
23414,C4015129,0.70,1.00,moderate,2014,2015,ALL
23417,C0342793,0.76,1.00,definitive,1999,2016,ALL
23418,C0035334,0.70,0.97,strong,1999,2019,ALL
23418,C0339527,0.80,0.97,strong,2001,2019,ALL
23418,C1838647,0.93,1.00,NULL,1999,2017,ALL
23418,C1868310,0.72,1.00,NULL,2005,2011,ALL
23418,C3151202,0.91,1.00,NULL,1999,2019,ALL
23435,C0002736,0.70,0.98,NULL,2006,2020,ALL
23435,C0338451,0.70,0.98,strong,2007,2020,ALL
23435,C2677565,0.80,1.00,NULL,2008,2018,ALL
23451,C0220633,0.60,0.93,NULL,2013,2019,ALL
23451,C3463824,0.80,0.97,limited,2011,2020,ALL
23495,C0009447,0.70,1.00,limited,1986,2019,ALL
23495,C1836032,0.70,1.00,limited,2005,2017,ALL
23495,C3150354,0.60,1.00,NULL,2005,2017,ALL
23522,C1853566,0.80,1.00,NULL,2011,2019,ALL
23522,C1863557,0.79,1.00,strong,2011,2019,ALL
23600,C1858328,0.70,1.00,NULL,2000,2008,ALL
23600,C3280428,0.91,1.00,strong,2000,2016,ALL
23621,C0002395,0.60,0.99,NULL,1999,2020,ALL
23636,C0795996,0.71,1.00,NULL,2002,2016,ALL
23746,C0035334,0.55,1.00,strong,2005,2010,ALL
23746,C0339527,0.70,1.00,strong,2000,2019,ALL
23746,C1858386,0.93,1.00,NULL,2000,2017,ALL
23746,C2751763,0.60,1.00,NULL,2004,2017,ALL
23746,C2751764,0.60,1.00,NULL,2004,2017,ALL
23765,C4310803,0.60,1.00,strong,2016,2016,ALL
25793,C1850100,0.77,1.00,NULL,2008,2019,ALL
25836,C0270972,0.90,0.99,definitive,1999,2019,ALL
25836,C4551851,0.70,1.00,strong,1993,2019,ALL
25913,C0023434,0.64,1.00,NULL,2013,2018,ALL
25913,C4014476,0.60,1.00,NULL,2014,2014,ALL
25939,C0393591,0.80,0.98,strong,2009,2019,ALL
25939,C2749659,0.70,1.00,NULL,2009,2018,ALL
25939,C3280721,0.70,1.00,strong,2009,2011,ALL
25970,C0028754,0.70,0.91,moderate,2009,2020,ALL
25974,C1848561,0.95,1.00,definitive,2001,2019,ALL
25974,C4693974,0.80,1.00,definitive,2006,2018,ALL
25978,C0002736,0.68,1.00,NULL,2006,2016,ALL
25978,C0338451,0.70,1.00,strong,2005,2019,ALL
25978,C1833296,0.77,0.90,NULL,1999,2017,ALL
25978,C1836076,0.70,1.00,NULL,2006,2010,ALL
26040,C0023467,0.59,1.00,NULL,2010,2018,ALL
26040,C0265227,0.77,0.91,strong,2010,2018,ALL
26040,C0349639,0.55,1.00,NULL,2013,2017,ALL
26040,C1292772,0.59,1.00,NULL,2013,2020,ALL
26040,C3463824,0.57,1.00,NULL,2013,2018,ALL
26047,C1510586,0.70,0.98,NULL,2008,2020,ALL
26047,C2750246,0.90,1.00,strong,2001,2011,ALL
26047,C4552043,0.81,1.00,strong,2006,2018,ALL
26053,C4014435,0.80,1.00,NULL,2013,2015,ALL
26119,C0342881,0.55,1.00,NULL,2001,2019,ALL
26119,C1863512,1.00,1.00,strong,2001,2020,ALL
26121,C1838601,0.95,1.00,NULL,1996,2011,ALL
26154,C0079154,0.70,1.00,limited,2003,2020,ALL
26154,C0239849,0.90,1.00,strong,2005,2019,ALL
26154,C0598226,0.90,1.00,NULL,2006,2016,ALL
26154,C1832550,0.72,1.00,NULL,2003,2012,ALL
26191,C0003873,0.70,0.90,NULL,2004,2019,ALL
26191,C0011854,0.90,0.95,NULL,2004,2020,ALL
26191,C0024141,0.80,0.95,NULL,2004,2019,ALL
26227,C0265218,0.65,1.00,strong,2005,2019,ALL
26227,C1866174,0.70,1.00,NULL,2000,2014,ALL
26227,C4551478,0.60,1.00,NULL,2000,2014,ALL
26278,C1849140,0.80,1.00,NULL,1999,2019,ALL
26353,C1834692,0.70,1.00,NULL,2004,2017,ALL
26353,C1837552,0.61,1.00,strong,2012,2013,ALL
26503,C0342853,0.60,1.00,NULL,1999,2019,ALL
26503,C1096902,0.79,1.00,strong,1999,2018,ALL
26503,C1096903,0.80,1.00,strong,1999,2019,ALL
26525,C0343055,0.80,1.00,strong,2011,2020,ALL
26580,C0023787,0.70,1.00,NULL,2002,2019,ALL
26580,C0221032,0.70,0.97,strong,2001,2019,ALL
26580,C1720863,1.00,1.00,NULL,2001,2019,ALL
26580,C1833308,0.76,1.00,NULL,2000,2019,ALL
26580,C2931276,0.80,1.00,NULL,2001,2019,ALL
26580,C4014700,0.72,1.00,NULL,2004,2019,ALL
26585,C1832587,0.61,1.00,strong,2003,2016,ALL
27032,C0085106,0.80,0.96,NULL,1995,2019,ALL
27034,C1969809,0.73,1.00,definitive,2003,2018,ALL
27086,C4013764,0.70,1.00,strong,2010,2017,ALL
27185,C0011581,0.60,1.00,NULL,2007,2019,ALL
27185,C0036341,0.60,0.95,NULL,2001,2020,ALL
27185,C0041696,0.80,1.00,NULL,2006,2018,ALL
27232,C0023903,0.55,1.00,NULL,2007,2019,ALL
27232,C0345904,0.56,1.00,NULL,1998,2019,ALL
27232,C1847720,0.90,1.00,limited,2000,2017,ALL
27232,C2239176,0.60,0.96,NULL,1998,2019,ALL
27429,C1853202,0.70,1.00,limited,2005,2013,ALL
27429,C4310650,0.60,1.00,NULL,2005,2017,ALL
28234,C0009402,0.55,1.00,NULL,2008,2020,ALL
28234,C0220991,0.64,1.00,limited,2012,2015,ALL
28956,C1835829,0.60,1.00,NULL,2017,2017,ALL
28982,C1836916,0.76,1.00,NULL,2010,2018,ALL
29072,C0279702,0.70,0.96,NULL,2003,2019,ALL
29072,C4085873,0.71,1.00,strong,2012,2018,ALL
29110,C0002736,0.70,1.00,strong,2015,2019,ALL
29110,C4225325,0.70,1.00,strong,2015,2015,ALL
29110,C4693542,0.60,1.00,strong,2012,2015,ALL
29119,C3810138,0.70,1.00,NULL,2013,2013,ALL
29123,C0220687,0.80,1.00,definitive,2008,2019,ALL
29851,C0009447,0.80,1.00,NULL,2001,2017,ALL
29968,C0265218,0.61,1.00,moderate,2014,2019,ALL
29968,C1970253,0.71,1.00,NULL,2007,2020,ALL
29968,C4015019,0.61,1.00,strong,2007,2017,ALL
29978,C3275459,0.70,1.00,strong,2011,2015,ALL
30008,C0003486,0.62,1.00,strong,2006,2018,ALL
30008,C0010495,0.65,1.00,limited,2010,2016,ALL
30008,C3280798,0.70,1.00,strong,1991,2016,ALL
30009,C0004096,0.70,0.94,NULL,2002,2019,ALL
30061,C1853733,1.00,1.00,NULL,1999,2019,ALL
30813,C1835677,0.70,1.00,NULL,2002,2011,ALL
30813,C3280099,0.70,1.00,moderate,2004,2004,ALL
30817,C0157743,0.62,1.00,NULL,2016,2018,ALL
50484,C2749861,0.70,1.00,NULL,2007,2016,ALL
50484,C2751319,0.60,1.00,NULL,2015,2016,ALL
50485,C0877024,1.00,1.00,NULL,1998,2019,ALL
50506,C0010308,0.90,0.98,strong,2002,2019,ALL
50506,C1846632,0.70,1.00,strong,2002,2018,ALL
50507,C0020538,0.60,1.00,NULL,2007,2019,ALL
50615,C3554687,0.70,1.00,strong,2003,2013,ALL
50628,C4693567,0.60,1.00,NULL,2015,2019,ALL
50943,C0342288,1.00,0.97,NULL,1991,2019,ALL
50945,C1844830,0.90,0.93,NULL,2001,2018,ALL
50945,C1844862,0.71,1.00,NULL,2013,2013,ALL
50964,C0265301,0.60,1.00,NULL,1999,2019,ALL
50964,C0432272,0.90,1.00,strong,1986,2019,ALL
50964,C2675746,0.73,1.00,strong,2011,2017,ALL
50964,C4551483,0.80,1.00,strong,2001,2013,ALL
51008,C4225176,0.60,1.00,strong,2018,2018,ALL
51010,C1843504,0.68,1.00,strong,2012,2018,ALL
51010,C3553449,0.75,1.00,NULL,2012,2020,ALL
51062,C2931355,0.75,1.00,NULL,2001,2018,ALL
51062,C3150972,0.70,1.00,NULL,2001,2015,ALL
51079,C0749424,0.60,1.00,limited,2005,2015,ALL
51083,C4225318,0.60,1.00,limited,2015,2015,ALL
51099,C0268238,1.00,1.00,NULL,1982,2019,ALL
51119,C0023467,0.62,1.00,strong,2005,2017,ALL
51119,C0272170,1.00,0.97,definitive,2003,2019,ALL
51119,C3463824,0.62,1.00,strong,2009,2017,ALL
51119,C4692625,0.60,1.00,NULL,2003,2015,ALL
51135,C1843256,0.61,1.00,NULL,2003,2014,ALL
51151,C0078918,0.60,0.92,strong,2001,2019,ALL
51151,C1847836,0.78,1.00,NULL,2001,2017,ALL
51185,C0026764,0.60,0.94,NULL,2013,2020,ALL
51185,C1843942,0.91,0.86,NULL,2004,2019,ALL
51196,C1853124,0.71,1.00,NULL,2006,2010,ALL
51206,C3280120,0.60,1.00,definitive,2000,2013,ALL
51251,C1849507,0.70,1.00,NULL,2001,2016,ALL
51364,C3809543,0.90,1.00,NULL,2013,2018,ALL
51422,C0043202,0.80,1.00,NULL,1977,2016,ALL
51422,C1833236,0.70,1.00,NULL,1977,2018,ALL
51422,C1849813,0.70,1.00,NULL,1977,2016,ALL
51473,C1857750,0.70,1.00,moderate,2015,2016,ALL
51473,C4015542,0.61,1.00,NULL,2012,2020,ALL
51473,C4479344,0.74,1.00,NULL,2015,2018,ALL
51594,C3541319,0.76,1.00,NULL,2010,2019,ALL
51594,C3809651,0.73,1.00,NULL,2015,2019,ALL
51684,C0004779,1.00,0.94,NULL,2006,2018,ALL
51684,C0025149,0.80,0.95,definitive,1996,2019,ALL
51684,C0751291,0.74,1.00,strong,2002,2014,ALL
51684,C4540342,0.60,1.00,NULL,2017,2019,ALL
51741,C0014859,0.60,1.00,NULL,2012,2012,ALL
51741,C0546837,0.61,1.00,NULL,2004,2004,ALL
51741,C3280452,0.73,1.00,NULL,2014,2019,ALL
51741,C4015519,0.70,1.00,NULL,2014,2015,ALL
51750,C0265965,0.69,1.00,strong,2013,2018,ALL
51750,C1800706,0.63,1.00,NULL,2015,2018,ALL
51750,C1846142,0.59,1.00,strong,2013,2018,ALL
51750,C3554656,0.70,1.00,NULL,2009,2018,ALL
51750,C4225346,0.70,1.00,NULL,2009,2018,ALL
51752,C0004943,0.70,1.00,NULL,2013,2020,ALL
51776,C4225167,0.70,1.00,NULL,2016,2016,ALL
51816,C0282492,0.71,1.00,moderate,1986,2018,ALL
51816,C3887654,0.76,1.00,strong,2014,2019,ALL
53335,C4310833,0.60,1.00,NULL,2016,2018,ALL
53345,C0400966,0.60,0.96,limited,2014,2020,ALL
54187,C1864872,0.70,1.00,strong,2016,2016,ALL
54205,C0040034,0.65,1.00,strong,2008,2019,ALL
54205,C2677608,0.71,1.00,NULL,2008,2018,ALL
54209,C0002395,0.70,0.98,limited,2007,2020,ALL
54209,C0497327,0.70,1.00,strong,2005,2020,ALL
54209,C4748657,0.60,1.00,NULL,2002,2017,ALL
54332,C0007959,0.70,0.99,moderate,1993,2019,ALL
54332,C1842197,0.70,1.00,NULL,1985,2005,ALL
54332,C1842983,0.91,1.00,NULL,1985,2017,ALL
54332,C1843183,0.70,1.00,NULL,2003,2005,ALL
54332,C1859198,0.77,1.00,NULL,1985,2018,ALL
54361,C2675014,0.71,1.00,NULL,2004,2019,ALL
54361,C2678492,0.60,1.00,moderate,2004,2008,ALL
54413,C1510586,0.60,0.96,strong,2003,2019,ALL
54413,C1845341,0.60,1.00,NULL,2003,2003,ALL
54567,C4225271,0.60,1.00,NULL,2015,2018,ALL
54583,C1853286,0.70,1.00,strong,2006,2007,ALL
54658,C0010324,1.00,0.98,NULL,1992,2019,ALL
54658,C0017551,0.80,1.00,strong,1995,2020,ALL
54658,C0270210,0.70,1.00,NULL,2000,2013,ALL
54658,C2931132,0.80,1.00,strong,1993,2018,ALL
54664,C4693779,0.60,1.00,NULL,2017,2018,ALL
54714,C0152200,0.80,0.97,strong,2000,2020,ALL
54714,C1849792,0.93,1.00,NULL,2000,2018,ALL
54714,C1855465,0.70,1.00,NULL,2005,2005,ALL
54790,C3463824,0.80,0.97,limited,2009,2020,ALL
54795,C1970298,0.70,1.00,NULL,2005,2018,ALL
54806,C0431399,0.70,0.97,NULL,2004,2019,ALL
54806,C1837713,0.90,1.00,NULL,1992,2017,ALL
54808,C0265286,0.78,1.00,strong,2003,2017,ALL
54808,C1846431,0.82,1.00,strong,2003,2017,ALL
54808,C3888088,0.65,1.00,strong,2003,2018,ALL
54840,C1859598,0.80,1.00,NULL,2000,2017,ALL
54880,C0796016,0.65,1.00,NULL,2004,2018,ALL
54880,C1846265,0.80,1.00,strong,2004,2020,ALL
54901,C0011860,0.70,0.98,NULL,2007,2019,ALL
54903,C0431399,0.66,1.00,NULL,2006,2017,ALL
54903,C0752166,0.74,1.00,NULL,2004,2012,ALL
54903,C2673873,0.70,1.00,NULL,1969,2016,ALL
54903,C3714506,0.80,0.93,NULL,1969,2019,ALL
54938,C3151209,0.72,1.00,NULL,2011,2016,ALL
54949,C1708353,0.60,1.00,definitive,1981,2017,ALL
54949,C1866552,0.71,1.00,strong,2009,2012,ALL
54982,C0022340,0.59,1.00,NULL,1998,2019,ALL
54982,C0022797,0.83,1.00,NULL,1998,2019,ALL
54982,C0027877,0.70,0.95,NULL,1998,2019,ALL
54982,C0751383,0.58,1.00,NULL,1998,2019,ALL
54982,C1866282,0.92,1.00,NULL,1998,2019,ALL
55024,C0024141,0.70,0.96,NULL,2008,2019,ALL
55034,C1863688,0.72,1.00,NULL,2001,2018,ALL
55054,C0010346,0.70,0.95,NULL,2001,2020,ALL
55054,C1970207,0.70,1.00,NULL,2007,2016,ALL
55065,C0035528,0.61,1.00,limited,2007,2017,ALL
55145,C0013421,0.60,0.96,NULL,1999,2019,ALL
55145,C1414216,0.98,1.00,NULL,2009,2019,ALL
55149,C3150925,0.70,1.00,NULL,2010,2017,ALL
55165,C1856053,0.62,1.00,NULL,2017,2019,ALL
55193,C0279702,0.70,1.00,NULL,2011,2020,ALL
55213,C4310680,0.70,1.00,NULL,2016,2016,ALL
55215,C1836861,0.71,1.00,NULL,2001,2018,ALL
55294,C0006142,0.60,1.00,NULL,2001,2019,ALL
55294,C0476089,0.57,1.00,NULL,2002,2019,ALL
55294,C1961099,0.60,0.94,NULL,2007,2019,ALL
55503,C1300287,0.61,1.00,NULL,2018,2019,ALL
55532,C2750442,0.74,1.00,NULL,2012,2018,ALL
55605,C1851102,0.97,0.92,strong,2001,2016,ALL
55605,C2751105,0.60,1.00,NULL,2014,2014,ALL
55612,C0406557,1.00,0.96,NULL,2003,2019,ALL
55624,C0265221,0.72,1.00,NULL,2003,2009,ALL
55624,C0457133,0.70,1.00,NULL,2001,2017,ALL
55624,C3150412,0.90,1.00,strong,2001,2017,ALL
55624,C3150417,0.70,1.00,strong,2001,2017,ALL
55624,C3151519,0.60,1.00,NULL,2001,2016,ALL
55624,C4310704,0.70,1.00,strong,2001,2017,ALL
55630,C0221036,1.00,0.96,NULL,2002,2019,ALL
55636,C0162809,0.60,1.00,NULL,2006,2018,ALL
55636,C0265354,1.00,0.98,definitive,2004,2020,ALL
55636,C3552553,0.60,1.00,strong,2004,2016,ALL
55717,C0162809,0.74,1.00,NULL,2010,2018,ALL
55717,C3540450,0.70,1.00,strong,2010,2018,ALL
55737,C3280133,0.90,1.00,NULL,2011,2015,ALL
55743,C0007131,0.55,0.80,NULL,2008,2015,ALL
55775,C1846574,0.90,0.92,limited,2002,2020,ALL
55777,C1969562,0.61,1.00,strong,2007,2017,ALL
55835,C0265202,0.71,1.00,NULL,2010,2010,ALL
55835,C1842109,0.71,1.00,strong,2005,2011,ALL
55835,C3888212,0.60,1.00,NULL,2006,2010,ALL
55869,C0270972,0.60,0.96,definitive,2009,2019,ALL
55869,C3550903,0.60,1.00,strong,2012,2019,ALL
55906,C0796200,0.71,1.00,NULL,2013,2017,ALL
56172,C0856830,0.75,1.00,strong,1999,2012,ALL
56172,C1852502,0.99,1.00,strong,1999,2018,ALL
56244,C0036202,0.70,1.00,NULL,2005,2019,ALL
56606,C0473219,0.60,1.00,NULL,2008,2019,ALL
56606,C2677549,0.72,1.00,NULL,2008,2019,ALL
56616,C3279948,0.70,1.00,moderate,2011,2016,ALL
56652,C1836439,0.70,1.00,NULL,2001,2019,ALL
56652,C1849096,0.77,1.00,NULL,1997,2019,ALL
